ID,COORD_E,COORD_N,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,ESTAB_SA,ENDERECO,BAIRRO,TELEFONE,CEP,CNES,SA_DEPADM,DEPADM,SA_TIPO,TIPO,SA_CLASSE,CLASSE,LEITOS
436,319106.61,7382815.56,355030819000074,3550308005230,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,JD MARCELO-UBS,"GASTAO RAUL DE FOURTON BOUSQUET,R,377",JD. MARCELO,85258666,5797000,2787571,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
437,319179.45,7383753.18,355030817000257,3550308005237,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,ALTO DO UMUARAMA-UBS,"ODEMIS,R,468",JD UMUARAMA,55126614,5783180,2786745,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
438,318782.38,7385160.03,355030817000050,3550308005236,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,CAMPO LIMPO-UBS FRANCISCO S. SOBRINHO,"JOVIANO PACHECO AGUIAR,DR,R,255",CAMPO LIMPO,58412654,5788290,2774763,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
439,320046.01,7384879.84,355030817000015,3550308005235,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,CAMPO LIMPO-UBS,"JORGE OZI,R,211",JD. MARIA VIRGINIA,58411871,5767450,2786842,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
440,320632.43,7382933.56,355030819000158,3550308005230,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,JD GERMANIA-UBS,"RAFAELA MIRAGLIA SCOPETTA,R,127",JD GERMANIA,55111761,5849460,2787393,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
441,320880.41,7382523.59,355030846000221,3550308005229,46,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,PQ STO ANTONIO-UBS,"MANUEL BORDALO PINHEIRO,R,100",PQUE SANTO ANTONIO,55114249,5850230,2788454,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
442,323964.35,7395953.30,355030802000061,3550308005106,2,ALTO DE PINHEIROS,11,PINHEIROS,Oeste,Oeste,ALTO DE PINHEIROS- UBS,"QUEIRËS FILHO,313",ALTO DE PINHEIROS,,,3503488,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
443,355532.71,7393242.33,355030825000239,3550308005268,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,INÁCIO DE MONTEIRO- UBS,"INÁCIO DE MOMTEIRO, S/N",CIDADE TIRADENTES,65563223,08490000,3661660,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
444,325538.65,7368669.23,355030855000047,3550308005299,55,PARELHEIROS,20,PARELHEIROS,Sul,Sul 2,JD IPORÃ -UBS,"FORTE DE LADARIO,R,61",JD IPOR?,59223053,04865120,3689247,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
445,318176.29,7406937.06,355030803000101,3550308005241,3,ANHANGUERA,1,PERUS,Norte,Norte 2,JD ROSINHA - UBS,"DALVA DE OLIVEIRA,R,82",MORRO DOCE,39164100,05274001,3651770,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
446,317025.29,7378539.53,355030819000309,3550308005295,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,LUAR DO SERTÃO - UBS,"LUAR DO SERTÃO,R,980",CHACARA STA. MARIA,58741826,05879450,3614948,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
447,316610.43,7406442.47,355030803000007,3550308005307,3,ANHANGUERA,1,PERUS,Norte,Norte 2,MORRO DOCE-UBS,"ALBERTO CALIX,R,55",JD. ANHANGUERA,39162059,05267030,3651762,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
448,322989.52,7382824.28,355030846000233,3550308005224,46,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,NOVO CAMINHO-UBS,"ANTONIO DA MATA JUNIOR,R,943",JD. S?O LUIZ,58519026,05812030,3661741,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
449,321244.41,7400516.76,355030895000118,3550308005111,95,SAO DOMINGOS,2,PIRITUBA,Norte,Norte 2,SANTO ELIAS- UBS,"FABIO DE ALMEIDA MAGALHÃES,R,494",JD. SANTO ELIAS,39023551,05135370,3469042,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
450,331502.57,7358853.37,355030855000302,3550308005302,55,PARELHEIROS,20,PARELHEIROS,Sul,Sul 2,VERA POTY-UBS,"JOÃO LANGE,R,153 ANTIGA ESTR. BARRAGEM A VARGIN",BARRAGEM,59770022,04895070,3561186,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
451,321075.53,7383574.79,355030819000181,3550308005230,46,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,ANTONIO B DE OLIVEIRA - UBS VILA PREL,TEREZA MAIA PINTO,VILA PREL,55111630,05780390,2789205,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
452,320881.64,7385104.35,355030817000064,3550308005233,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,PQ REGINA-UBS,"MELO COUTINHO,R,260",PQ REGINA,58167819,5775230,2788381,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
453,321513.27,7384723.21,355030817000144,3550308005233,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,PQ ARARIBA-UBS,"FRANCISCO SOARES,R,81",JD. INGA,55115573,5774300,2788268,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
454,322355.40,7384147.02,355030846000286,3550308005228,46,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,V DAS BELEZAS-UBS DR. ALBERTO AMBROSIO,"ISAIAS BRANCO DE ARAUJO,TTE,R,101",V DAS BELEZAS,55114712,5840150,4049810,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
455,321258.78,7386371.10,355030817000137,3550308005234,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,JD UMARIZAL-UBS,"GUARAMEMBE,R,585",JD UMARIZAL,58453124,5754060,2774836,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
456,321874.32,7387043.41,355030883000063,3550308005177,83,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,"VITORIO R BOCCALETTI,DR-UBS (V PRAIA)","ANDRE DE ANDRADE,S/N",V  PRAIA,37429041,05749240,2789191,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
457,321258.91,7389535.98,355030894000034,3550308005181,94,VILA SONIA,10,BUTANTA,Oeste,Oeste,JD JAQUELINE-UBS,"BONIFACIO VERONESE,R,10",JD. JAQUELINE,37511665,5529060,2787512,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
458,322974.98,7389200.68,355030894000023,3550308005178,94,VILA SONIA,10,BUTANTA,Oeste,Oeste,V SONIA-UBS,"ABRAHAO CALIL REZEK,R,91",V  SONIA,37429844,5625050,2789256,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
459,325451.18,7379825.39,355030879000048,3550308005220,79,SOCORRO,19,CAPELA DO SOCORRO,Sul,Sul 2,VELEIROS-UBS,"CLARA MANTELLI,AV,185",VELEIROS,55232205,4771180,2789302,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
460,327992.52,7376318.16,355030823000070,3550308005217,23,CIDADE DUTRA,19,CAPELA DO SOCORRO,Sul,Sul 2,JD REPUBLICA-UBS,"GONCALO DE P GOMES,AV,285",JD REPUBLICA,56635000,4812090,2787709,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
461,329616.60,7378208.00,355030858000110,3550308005213,58,PEDREIRA,16,CIDADE ADEMAR,Sul,Sul 2,MAR PAULISTA-UBS,"ALVARENGA,ESTR,257",JD PEDREIRA,56124192,04462000,2766000,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
462,329775.55,7378569.38,355030858000141,3550308005213,58,PEDREIRA,16,CIDADE ADEMAR,Sul,Sul 2,V APARECIDA-UBS,"BATISTA MACIEL, AV,430",ELDORADO,56129644,4459110,2788705,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
463,328040.86,7380128.48,355030816000008,3550308005171,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,V ARRIETE-UBS DECIO P. PEDROSO,"JULIETA DE ARAUJO ALMEIDA,R,44",JD. ARAUJO ALMEIDA ARRIETE,56114046,4445010,2788748,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
464,327962.40,7380767.74,355030816000010,3550308005171,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,CAMPO GRANDE - UBS,"ARNALDO MAGNICARO,R,1254",JURUBATUBA,56341643,,3452689,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
465,329923.44,7379999.88,355030822000323,3550308005167,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,JD NITEROI-UBS,"SAMUEL ARNOLD,R,596",JD. NITEROI,56110122,4434000,2787652,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
466,329643.26,7382123.58,355030822000144,3550308005169,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,JD UMUARAMA-UBS,"ANTONIO GIL,R,721",V FILOMENA,55639070,04655000,2787911,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
467,330140.46,7380964.67,355030822000065,3550308005167,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,V CONSTANCIA-UBS VICENTE O. GUIDA,"YERVANT KISSAJIKIAN,AV,1549",V CONSTANCIA,55637877,4657010,2788799,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
468,325881.75,7382928.93,355030871000062,3550308005174,71,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,SANTO AMARO-UBS,"PAULO EIRO,R,19/23",STO  AMARO,55486611,4752010,2788640,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
469,326671.36,7385114.08,355030871000018,3550308005174,71,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,CHÁCARA STO ANTONIO-UBS,"ALEXANDRE DUMAS,R,719",CHACARA STO ANTONIO,51817894,04717001,2765993,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
470,323777.35,7387139.62,355030883000034,3550308005175,83,VILA ANDRADE,17,CAMPO LIMPO,Sul,Sul 2,PARAISOPOLIS-UBS,"MELCHIOR GIOLA,R,300",PARAISOPOLIS,37445223,5664000,2788187,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
471,326139.56,7388192.81,355030854000032,3550308005104,54,MORUMBI,10,BUTANTA,Oeste,Oeste,"PAULO M ALBERNAZ F, DR - REAL PARQUE-UBS","ANTONIO AUGUSTO M BARROS NETO,TRAV,31",REAL PARQUE,,5685030,2788470,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
472,329639.67,7385554.77,355030815000006,3550308005100,15,CAMPO BELO,14,SANTO AMARO,Sul,Sul 2,MASSAKI UDIHARA (JD AEROPORTO)-UBS,"VIAZA,R,100",JD. AEROPORTO,55321152,,2787156,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
473,327786.48,7386754.77,355030835000138,3550308005050,35,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,MARIO FRANCISCO NAPOLITANO-UBS  MENINOPOLIS,"OSCAR GOMES CARDIM,R,134",VILA CORDEIRO,50961058,,2027380,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
474,317148.37,7390653.42,355030865000072,3550308005240,65,RAPOSO TAVARES,10,BUTANTA,Oeste,Oeste,JD BOA VISTA-UBS,"CANDIDO FONTOURA,R,620",JD. BOA VISTA,37828380,5583070,2787210,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
475,317936.50,7389782.92,355030865000122,3550308005240,65,RAPOSO TAVARES,10,BUTANTA,Oeste,Oeste,JD S JORGE-UBS,"ANGELO APARECIDO DOS SANTOS DIAS,R,331",JD. SAO JORGE,37813817,05568090,2787784,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
476,319334.59,7390343.13,355030865000104,3550308005238,65,RAPOSO TAVARES,10,BUTANTA,Oeste,Oeste,V BORGES-UBS,"JACINTO DE MORAIS,R,22",JD. CLAUDIA,37824739,5546040,2788764,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
477,318819.95,7391499.20,355030867000251,3550308005182,67,RIO PEQUENO,10,BUTANTA,Oeste,Oeste,JD D'ABRIL-UBS,"PAULO MARANHAO,R,444",JD. D'ABRIL,37824742,5398130,2787326,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
478,320242.70,7391962.35,355030867000164,3550308005182,67,RIO PEQUENO,10,BUTANTA,Oeste,Oeste,"JOSE MARCILIO MALTA CARDOSO,DR-UBS","BERNARDO GUERTZENSTEIM,DR,R,45",RIO PEQUENO,37681569,5381020,2788004,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
479,319873.16,7393037.06,355030867000039,3550308005184,67,RIO PEQUENO,10,BUTANTA,Oeste,Oeste,"GUILHERME H PINTO COELHO,ENG V DALVA-UBS","GUSTAVO BERTHIER,AV,155",V DALVA,37120704,5386110,2788810,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
480,321523.16,7393032.37,355030867000178,3550308005184,67,RIO PEQUENO,10,BUTANTA,Oeste,Oeste,"PAULO B BRANCO,DR(RIO PEQUENO)-UBS","JOAO LUIS MATEUS,R,34",BUTANTA,37689460,5379030,2788500,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
481,322985.46,7391545.58,355030812000079,3550308005180,12,BUTANTA,10,BUTANTA,Oeste,Oeste,BUTANTA SAMUEL BARNSLEY PESSOA-UBS,"CABRAL DE MENEZES,R,51",V GOMES,38158591,5590050,2786826,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
482,321900.49,7395216.82,355030841000058,3550308005108,41,JAGUARE,8,LAPA,Oeste,Oeste,V NOVA JAGUARE-UBS,"SALATIEL DE CAMPOS,R,222",JAGUARE,37681527,5333010,2789116,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
483,320202.99,7399723.18,355030840000021,3550308005109,40,JAGUARA,8,LAPA,Oeste,Oeste,V PIAUI-UBS,"CAMILO CASTELO BRANCO,R,10",V NILVA,36214508,5109270,2789175,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
484,321620.07,7398606.64,355030840000004,3550308005109,40,JAGUARA,8,LAPA,Oeste,Oeste,V JAGUARA-UBS,"PAUVA,R,721",V JAGUARA,36251775,5116001,2789019,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
485,321754.00,7400537.80,355030895000001,3550308005110,95,SAO DOMINGOS,2,PIRITUBA,Norte,Norte 2,V MANGALOT-UBS,"JOAQUIM OLIVEIRA FREITAS,R,1397",JD. SANTO ELIAS,39041292,5133004,2789035,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
486,320319.80,7401253.76,355030895000061,3550308005111,95,SAO DOMINGOS,2,PIRITUBA,Norte,Norte 2,PQ ANHANGUERA I-UBS,"MARCELA ALVES DE CASSIA,R,175",JD JARAGUA,39048999,5158400,2788241,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
487,321584.46,7401988.67,355030863000204,3550308005113,63,PIRITUBA,2,PIRITUBA,Norte,Norte 2,V PIRITUBA I-UBS,"RIBEIRAO VERMELHO,R,501",PIRITUBA,39042509,5170000,2789183,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
488,324953.13,7391330.37,355030812000132,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,NANCY ABRANCHES-UBS CAXINGUI,"LADISLAU ROMAN,R,410",BUTANTA,37210175,5515030,2786877,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
489,324351.55,7396526.80,355030888000024,3550308005107,88,VILA LEOPOLDINA,8,LAPA,Oeste,Oeste,PQ DA LAPA-UBS,"BERGSON,R, 52",PQ DA LAPA,38368029,,2027461,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
490,326272.79,7396034.36,355030848000046,3550308005059,48,LAPA,8,LAPA,Oeste,Oeste,V IPOJUCA (WANDA C DE MORAES)-UBS,"PAUMAR,R,53",V IPOJUCA,30220019,5054020,2788985,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
491,326909.54,7396912.00,355030848000039,3550308005059,48,LAPA,8,LAPA,Oeste,Oeste,V ROMANA-UBS,"VESPASIANO,R, 679",VILA ROMANA,36720911,5044050,2789248,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
492,328017.97,7390442.16,355030835000059,3550308005050,35,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,JOSE DE BARROS MAGALDI-UBS,"SALVADOR CARDOSO,R,177",ITAIM BIBI,31686571,4533050,2752301,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
493,329438.08,7389864.71,355030832000099,3550308005049,32,MOEMA,12,VILA MARIANA,Sul,Sul 1,MAX PERLMAN (V OLIMPIA)-UBS,"JACQUES FELIX,R,499",V NOVA CONCEICAO,38424849,4509001,2789132,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
494,327381.40,7394162.06,355030862000049,3550308005054,62,PINHEIROS,11,PINHEIROS,Oeste,Oeste,"MANOEL J PERA,DR-UBS","PURPURINA,R,280",V  MADALENA,30329891,5435030,2788063,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
495,327592.55,7395861.78,355030860000037,3550308005056,60,PERDIZES,8,LAPA,Oeste,Oeste,JD VERA CRUZ-UBS (PERDIZES),"SARAMENHA,R,61",PERDIZES,36738553,,2787938,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
496,328555.52,7396924.48,355030860000121,3550308005055,60,PERDIZES,8,LAPA,Oeste,Oeste,JOSE S RIBEIRO (V ANGLO BRASILEIRO)-UBS,"TURIASSU,R,1765",PQ. ANTARTICA,38790995,5005001,2788683,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
497,324375.77,7398519.40,355030848000089,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,V ANASTACIO-UBS,"BARTOLOMEU PAES,R,686",V ANASTACIO,38361146,5061050,2788675,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
498,325104.33,7400599.48,355030863000081,3550308005112,63,PIRITUBA,2,PIRITUBA,Norte,Norte 2,MOINHO VELHO I-UBS,"DOMINGOS COELHO,PCA,5",PIRITUBA,39767601,2933180,2788136,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
499,326309.21,7397570.87,355030848000107,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,LAPA-PAM,"ROMA,R,466",V ROMANA,38732355,5050090,2068931,2,Estadual,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
500,323704.06,7400760.05,355030863000032,3550308005310,63,PIRITUBA,2,PIRITUBA,Norte,Norte 2,CHÁCARA INGLESA-UBS,"LIGACAO,DA,R,95",CHACARA INGLESA,38345985,5142120,2786885,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
501,324984.54,7401444.35,355030863000054,3550308005115,63,PIRITUBA,2,PIRITUBA,Norte,Norte 2,V PEREIRA BARRETO-UBS,"MANUEL D'ELBOUX,D,R,76",JD. SAO JOSE,39759019,2932110,2789167,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
502,324547.77,7402133.14,355030863000050,3550308005114,63,PIRITUBA,2,PIRITUBA,Norte,Norte 2,JD CID PIRITUBA-UBS,"FEIZ ZARZUR,COM,S/N",JD. CIDADE PIRITUBA,39748210,2942000,2787261,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
503,324139.56,7403410.16,355030863000092,3550308005114,63,PIRITUBA,2,PIRITUBA,Norte,Norte 2,DOMINGOS MANTELLI-UBS VILA MIRANTE,"POVOADO DO RIO NOVO,R,1778",V MIRANTE,39748389,2956020,2787008,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
504,325173.33,7402628.37,355030863000099,3550308005115,63,PIRITUBA,2,PIRITUBA,Norte,Norte 2,V ZATT-UBS,"MANOEL GOMES,MONS,R,624",V ZATT,39752116,2975120,2789272,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
505,326028.35,7401868.88,355030829000058,3550308005116,29,FREGUESIA DO O,3,FREGUESIA-BRASILANDIA,Norte,Norte 2,CRUZ DAS ALMAS-UBS,"FELICIANO DOMINGUES,PE,R,90",V  IORIO,39753531,2965140,4049977,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
506,326335.44,7400901.74,355030829000008,3550308005116,29,FREGUESIA DO O,3,FREGUESIA-BRASILANDIA,Norte,Norte 2,JD GUANABARA-UBS,"PETRONIO PORTELA,MIN,AV,663",FREGUESIA DO O,39752134,2959000,2787407,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
507,326002.58,7402690.28,355030829000115,3550308005119,29,FREGUESIA DO O,3,FREGUESIA-BRASILANDIA,Norte,Norte 2,V PROGRESSO-UBS (JD MONTE ALEGRE),"ANTONIO GENELE,30",JD MONTE ALEGRE,39922349,2811021,2789213,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
508,326019.29,7404178.48,355030829000233,3550308005119,29,FREGUESIA DO O,3,FREGUESIA-BRASILANDIA,Norte,Norte 2,JD PAULISTANO-UBS,"ENCRUZILHADA DO SUL,R, 220",JD PAULISTANO,39722916,2816010,2787679,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
509,326714.88,7403867.72,355030811000130,3550308005120,11,BRASILANDIA,3,FREGUESIA-BRASILANDIA,Norte,Norte 2,JD ICARAI (BRASILANDIA)-UBS,"ALMIR DEHAR,AV,201",PQ. BELEM,39218739,2746000,2787466,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
510,329420.99,7399523.92,355030850000083,3550308005061,50,LIMAO,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,V BARBOSA-UBS,"MANDAQUI,AV,197",LIMAO,39661302,2550000,2788756,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
511,328683.80,7400384.54,355030850000009,3550308005061,50,LIMAO,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,"ADELAIDE LOPES,DONA-UBS V. CAROLINA","CLAVASIO ALVES DA SILVA,AV,683",LIMAO,39368370,2722030,2786710,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
512,330054.95,7399094.36,355030821000087,3550308005030,21,CASA VERDE,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,"WALTER ELIAS,DR- CASA VERDE BAIXA UBS","MOURAO VIEIRA,R,11",CASA VERDE,38588593,2518020,2091712,1,Municipal,45,UNIDADE BÁSICA DE SAÚDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
