ID,COORD_E,COORD_N,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,ESTAB_SA,ENDERECO,BAIRRO,TELEFONE,CEP,CNES,SA_DEPADM,DEPADM,SA_TIPO,TIPO,SA_CLASSE,CLASSE,LEITOS
578,328085.49,7373265.20,355030830000176,3550308005283,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,JD CASTRO ALVES-AMA/UBS INTEGRADA,"R JOAO PAULO BARRETO, 131",JD CASTRO ALVES,59712157,4842150,2787253,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
579,328325.67,7370263.60,355030830000007,3550308005282,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,JD TRES CORACOES-UBS,"R GAL JOSE DE OLIVEIRA RAMOS, 275",JD TRES CORACiES,55286223,4855330,2787903,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
580,328360.69,7368341.89,355030830000303,3550308005303,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,VARGINHA-UBS,"R HENRIQUE MUZZIO, 383",JD VARGINHA,55263988,4857040,2789299,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
581,329546.53,7364531.40,355030830000327,3550308005303,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,CHACARA SANTO AMARO - UBS,"R LUIZ CARLOS ALMEIDA, 51",CHACARA SANTO AMARO,59749922,4875120,6090591,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
582,329529.84,7369059.81,355030830000481,3550308005303,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,CHACARA DO SOL - UBS,"R JOAO CARLOS DE OLIVEIRA, 3",CHACARA DO SOL,59314151,4855515,6280188,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
583,329697.18,7372036.75,355030830000114,3550308005280,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,JD ELIANE-UBS,"R HENRY ARTHUR JONES, 201",JD. ELIANA,59315240,4851120,2787369,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
584,330628.40,7373264.88,355030830000293,3550308005304,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,CANTINHO DO CEU - UBS,"R DOS ACORDES,3",CANTINHO DO CEU,59310209,4849558,7884192,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
585,329905.68,7373008.33,355030830000233,3550308005279,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,PQ RES COCAIA INDEPENDENTE-UBS,"R FELINTO MILANEZ, 26",PQ RESID COCAIA,59310209,4849040,2788403,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
586,330691.37,7374168.18,355030830000121,3550308005304,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,GAIVOTAS-UBS,"AV SAO PAULO, 23A",JD GAIVOTA,59326799,4849000,2787067,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
587,332070.61,7370013.77,355030830000326,3550308005303,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,ALCINA PIMENTEL PIZA-UBS,"ES DE ITAQUAQUECETUBA, 8855",ILHA DO BORORE,59742289,4846010,4049896,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
588,354695.63,7393684.21,355030831000160,3550308005265,31,GUAIANASES,28,GUAIANASES,Leste,Leste 2,V COSMOPOLITA-UBS,"R ALDEIA MARIA, 258",GUAIANASES,25558583,8421070,2789310,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
589,355510.07,7395359.83,355030831000057,3550308005265,31,GUAIANASES,28,GUAIANASES,Leste,Leste 2,GUAIANAZES II-UBS,"R COMTE CARLOS RUHL, 189",GUAIANAZES,25578132,8400130,4050010,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
590,357259.43,7394456.28,355030831000067,3550308005266,31,GUAIANASES,28,GUAIANASES,Leste,Leste 2,JD SOARES-UBS,"R FELICIANO DE MENDONCA, 496",JD SOARES,25577022,8460365,4050045,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
591,357447.43,7393413.49,355030831000105,3550308005266,31,GUAIANASES,28,GUAIANASES,Leste,Leste 2,"CELSO AUGUSTO DANIEL,PREF-UBS","R JORGE MARACCINI POMFILIO, SN",CONJ HABITACIONAL JK,25567997,8465050,3002926,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
592,351784.30,7388322.67,355030833000073,3550308005306,33,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,JD DA CONQUISTA II - UBS,"TV SOMOS TODOS IGUAIS, 915",SAO MATEUS,27353079,8345360,3219771,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
593,351784.30,7388322.67,355030833000073,3550308005306,33,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,JD CONQUISTA III-AMA/UBS INTEGRADA,"TV SOMOS TODOS IGUAIS, 330",SAO MATEUS,27354202,8343000,3738647,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
594,352180.66,7389865.59,355030833000003,3550308005274,33,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,PQ DA BOA ESPERANCA-UBS,"AV RAGUEB CHOHFI, 3826",JD AUGUSTO,27310669,8490500,2788276,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
595,353109.00,7389622.24,355030833000014,3550308005275,33,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,JD ROSELLI-UBS,"R SIMAO NUNES, 31",JD ROSELI,27315143,8380490,2787741,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
596,354096.03,7388904.44,355030833000055,3550308005275,33,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,JD DAS LARANJEIRAS-AMA/UBS INTEGRADA,"AV BENTO GUELFI, 1100",JD LARANJEIRAS,27317252,8380460,2787342,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
597,355192.08,7389902.07,355030833000213,3550308005276,33,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,CDHU PALANQUE - UBS,"AV PONTE DA AMIZADE, 2",JD PALANQUE,27353820,8375000,3219887,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
598,355248.97,7387704.83,355030833000111,3550308005276,33,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,RECANTO VERDE SOL-UBS,"R PEDRO RAMAZZANI, 3",RECANTO VERDE SOL,21343271,8381800,2788489,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
599,335545.29,7392397.21,355030834000109,3550308005019,34,IPIRANGA,13,IPIRANGA,Sul,Sul 1,"OSWALDO MARASCA JUNIOR, DR - UBS","AV DOM PEDRO I, 594",V  MONUMENTO,22728619,1552000,2042975,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
600,335815.01,7390133.92,355030834000008,3550308005043,34,IPIRANGA,13,IPIRANGA,Sul,Sul 1,S VICENTE DE PAULA - AMA/UBS INTEGRADA,"R VICENTE DA COSTA, 289",IPIRANGA,22734592,4266050,2788543,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
601,337165.91,7388734.74,355030834000134,3550308005084,34,IPIRANGA,13,IPIRANGA,Sul,Sul 1,ALMIRANTE DELAMARE - UBS,"R ALM MARIATH, 62",V HELIOPOLIS,20619030,4218040,3385264,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
602,337269.22,7389519.79,355030834000078,3550308005084,34,IPIRANGA,13,IPIRANGA,Sul,Sul 1,VILA CARIOCA - UBS,"R ANTONIO FREDERICO, 117",IPIRANGA,22739707,4224030,5479517,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
603,337503.71,7389515.65,355030834000099,3550308005084,34,IPIRANGA,13,IPIRANGA,Sul,Sul 1,"JOAQUIM ROSSINI, DR - UBS","R ALVARO FRAGOSO, 480",V  CARIOCA,22734602,4223000,2042959,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
604,327107.97,7387586.95,355030835000100,3550308005103,35,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,JARDIM EDITE - UBS,"R CHARLES COULOMB, 80",CIDADE MONCOES,43298860,4576030,7302541,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
605,327788.39,7386739.84,355030835000138,3550308005050,35,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,MARIO FRANCISCO NAPOLITANO-UBS  MENINOPOLIS,"R OSCAR GOMES CARDIM, 128",VILA CORDEIRO,50961058,4580040,2027380,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
606,328047.55,7390409.50,355030835000059,3550308005050,35,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,JOSE DE BARROS MAGALDI-UBS,"R SALVADOR CARDOSO, 177",ITAIM BIBI,31686571,4533050,2752301,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
607,356979.97,7401031.45,355030836000231,3550308005249,36,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,ITAIM PAULISTA-UBS DR. JULIO DE GOUVEIA,"PC MAJ JOSE LEVI SOBRINHO, 139",ITAIM PAULISTA,25619443,8110460,2046261,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
608,357291.14,7398704.94,355030836000188,3550308005256,36,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,JD INDAIA-UBS,"R ANTONIO LEME DA GUERRA, 182",ITAIM PAULISTA,29633711,8141130,2787989,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
609,357469.81,7399517.74,355030836000100,3550308005249,36,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,"ATUALPA GIRAO RABELO,DR-UBS","R ILHA DO ARVOREDO, 10",V  MORGADOURO,29632635,8140270,6269567,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
610,358518.23,7400025.01,355030836000001,3550308005251,36,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,JD CAMARGO NOVO-UBS,"R GAL PEREIRA DE BERREDO, 275",JD. CAMARGO NOVO,29632610,8121260,2057271,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
611,358658.16,7399176.21,355030836000057,3550308005254,36,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,JD NELIA-AMA/UBS INTEGRADA,"R ITAJUIBE, 1910",ITAIM PAULISTA,29633802,8142000,2027526,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
612,359049.98,7400964.10,355030836000113,3550308005251,36,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,JD DAS OLIVEIRAS-AMA/UBS INTEGRADA,"R JOSE DA CRUZ CAMARGO, 174",JD DAS OLIVEIRAS,25720367,8122100,2787350,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
613,360426.95,7399998.11,355030836000244,3550308005255,36,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,CIDADE KEMEL-UBS,"AV KEMEL ADDAS, 1031",CIDADE KEMEL,29632346,8131220,2057131,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
614,349974.82,7397869.99,355030837000235,3550308005199,37,ITAQUERA,27,ITAQUERA,Leste,Leste 2,AGUIA DE HAIA - AMA/UBS INTEGRADA,"R TANTAS PALAVRAS, 59",COHAB AGUIA DE HAIA,37563187,8223510,6408168,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
615,350540.78,7398098.48,355030837000149,3550308005199,37,ITAQUERA,27,ITAQUERA,Leste,Leste 2,"LUIZ AUGUSTO DE CAMPOS,DR-UBS (V RAMOS)","AV AUGUSTO ANTUNES, 1631",LIMOEIRO,20517317,8235630,4050126,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
616,351063.62,7397033.79,355030837000028,3550308005199,37,ITAQUERA,27,ITAQUERA,Leste,Leste 2,V REGINA-UBS,"R CATARINA LOPES, 450",V  REGINA,22056003,8225000,4050029,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
617,351434.05,7396009.19,355030837000019,3550308005202,37,ITAQUERA,27,ITAQUERA,Leste,Leste 2,ITAQUERA-UBS,"R AMERICO SALVADOR NOVELLI, 265",ITAQUERA,22860015,8210090,2752255,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
618,352135.14,7394882.27,355030837000178,3550308005202,37,ITAQUERA,27,ITAQUERA,Leste,Leste 2,V CARMOSINA-AMA/UBS INTEGRADA,"R IPOPOCA, 61",ITAQUERA,25247796,8290335,2788772,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
619,352391.16,7397591.20,355030837000110,3550308005200,37,ITAQUERA,27,ITAQUERA,Leste,Leste 2,V SANTANA-UBS,"R VITOR JOSE DE CASTRO, 84",V  SANTANA,20513962,8240300,4050215,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
620,352705.88,7396605.54,355030837000079,3550308005201,37,ITAQUERA,27,ITAQUERA,Leste,Leste 2,V N SRA APARECIDA-UBS,"R PAULINO SERQUEIRA, 1",ITAQUERA,20797871,8215160,2789094,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
621,353443.65,7397366.54,355030837000214,3550308005201,37,ITAQUERA,27,ITAQUERA,Leste,Leste 2,PARADA XV DE NOVEMBRO-AMA/UBS INTEGRADA,"R IBIAJARA, 804",ITAQUERA,22860017,8246101,2788179,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
622,330280.20,7383057.49,355030838000172,3550308005096,38,JABAQUARA,15,JABAQUARA,Sul,Sul 1,V  CANAA - UBS,"R CONTOS GAUCHESCOS, 630",VILA CANAA,55650485,4369000,7136617,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
623,330453.70,7383779.87,355030838000123,3550308005097,38,JABAQUARA,15,JABAQUARA,Sul,Sul 1,CUPECE - AMA/UBS INTEGRADA DR. WALDOMIRO PREGNOLATO,"AV STA CATARINA, 1523",V STA CATARINA,55643079,4378300,2786966,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
624,331461.82,7383174.44,355030838000004,3550308005097,38,JABAQUARA,15,JABAQUARA,Sul,Sul 1,V STA CATARINA-UBS,"R BELMIRO ZANETTI ESTEVES, 181",V  SANTA CATARINA,55639814,4377060,2046997,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
625,331675.94,7382409.60,355030838000034,3550308005162,38,JABAQUARA,15,JABAQUARA,Sul,Sul 1,V CAMPESTRE - UBS,"R ARTUR NUNES DA SILVA, 265",V CAMPESTRE,50114278,4332080,6165516,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
626,332335.23,7381892.11,355030838000108,3550308005163,38,JABAQUARA,15,JABAQUARA,Sul,Sul 1,AMERICANOPOLIS-AMA/UBS INTEGRADA,"R CIDADE DE SANTOS, 46",JABAQUARA,55621476,4336050,2030969,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
627,332886.53,7383794.14,355030838000092,3550308005093,38,JABAQUARA,15,JABAQUARA,Sul,Sul 1,CIDADE VARGAS-UBS,"R DOS COMERCIARIOS, 236",CID VARGAS,55884890,4320030,2030934,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
628,333048.79,7382447.22,355030838000156,3550308005095,38,JABAQUARA,15,JABAQUARA,Sul,Sul 1,JD LOURDES - UBS,"AV ENG ARMANDO DE ARRUDA PEREIRA, 4004",JABAQUARA,50213432,4325000,5120780,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
629,338293.25,7404536.93,355030839000047,3550308005070,39,JACANA,06,JACANA-TREMEMBE,Norte,Norte 1,JOSE DE TOLEDO PIZA-UBS,"R ANTONIO CESAR NETO, 387",JACANA,22417317,2276000,2042541,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
630,338579.11,7403031.45,355030839000062,3550308005070,39,JACANA,06,JACANA-TREMEMBE,Norte,Norte 1,JACANA-UBS,"R S GERALDINO, 222",V CONSTANCA,22400065,2258220,2787962,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
631,339365.50,7405623.61,355030839000083,3550308005136,39,JACANA,06,JACANA-TREMEMBE,Norte,Norte 1,V NOVA GALVAO (SONIA R CAMPANELLI)-UBS,"R ALPHEU LUIZ GASPARINI, 116",V  NOVA GALVAO,22417366,2281110,2789108,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
632,339759.52,7402790.87,355030892000110,3550308005070,39,JACANA,06,JACANA-TREMEMBE,Norte,Norte 1,PQ EDU CHAVES-UBS,"AV EDU CHAVES, 1197",PQ EDU CHAVES,22430052,2229001,2788306,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
633,320146.13,7399786.28,355030840000021,3550308005109,40,JAGUARA,08,LAPA,Oeste,Oeste,V PIAUI-AMA/UBS INTEGRADA,"PC CAMILO CASTELO BRANCO, 10",V NILVA,36214508,5109270,2789175,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
634,321677.02,7398484.05,355030840000003,3550308005109,40,JAGUARA,08,LAPA,Oeste,Oeste,V JAGUARA-UBS,"R PAUVA, 721",V JAGUARA,36251775,5116001,2789019,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
635,321903.21,7395294.94,355030841000058,3550308005108,41,JAGUARE,08,LAPA,Oeste,Oeste,V NOVA JAGUARE-AMA/UBS INTEGRADA,"R SALATIEL DE CAMPOS, 222",JAGUARE,37681527,5333010,2789116,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
636,320809.29,7403995.60,355030842000150,3550308005185,42,JARAGUA,02,PIRITUBA-JARAGUA,Norte,Norte 2,ALDEIA JARAGUA - KWARAY DJEKUPE-UBS,"ESTR TURISTICA DO JARAGUA, 3680",JARAGUA,39034988,5101000,5357861,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
637,320854.70,7405921.36,355030842000038,3550308005185,42,JARAGUA,02,PIRITUBA-JARAGUA,Norte,Norte 2,ALPES DO JARAGUA-UBS,"AL DAS LIMEIRAS, 46",JARAGUA,39411169,5187634,2091747,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
638,321320.32,7405976.20,355030842000041,3550308005185,42,JARAGUA,02,PIRITUBA-JARAGUA,Norte,Norte 2,JD IPANEMA- AMA/UBS INTEGRADA,"R PEDRO RAVARA, 11A",JD. IPANEMA,39413457,5187300,2774801,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
639,322805.20,7406488.81,355030842000157,3550308005186,42,JARAGUA,02,PIRITUBA-JARAGUA,Norte,Norte 2,CITY JARAGUA - AMA/UBS INTEGRADA,"ESTR DAS TAIPAS, 1648",JARAGUA,39472690,2991000,3738582,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
640,323325.50,7405516.08,355030842000045,3550308005187,42,JARAGUA,02,PIRITUBA-JARAGUA,Norte,Norte 2,JD PANAMERICANO-UBS,"R BARRA DA FORQUILHA, 38",JD PANAMERICANO,39281270,2993000,2787660,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
641,323499.44,7407242.99,355030842000179,3550308005309,42,JARAGUA,02,PIRITUBA-JARAGUA,Norte,Norte 2,JD RINCAO - UBS,"R ARROIO DA PALMA, 67",JARDIM RINCAO,39414763,2991050,7097778,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
642,324474.34,7407231.39,355030842000177,3550308005188,42,JARAGUA,02,PIRITUBA-JARAGUA,Norte,Norte 2,UNIAO DAS VILAS DE TAIPAS - UBS,"AV ELISIO TEIXEIRA LEITE, 7703",PARADA DE TAIPAS,39721355,2810000,2788667,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
643,324875.42,7406015.97,355030842000192,3550308005188,42,JARAGUA,02,PIRITUBA-JARAGUA,Norte,Norte 2,ELISIO TEIXEIRA LEITE-AMA/UBS INTEGRADA,"R JOAO AMADO COUTINHO, 400",JARAGUA,39720333,2815000,2787024,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
644,317155.15,7378344.01,355030843000040,3550308005293,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,CHACARA STA MARIA-UBS,"R CICLADES, 250",CHACARA SANTA MARIA,58335262,5876040,3049213,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
645,317537.29,7374411.02,355030843000220,3550308005289,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,JD CAPELA-AMA/UBS INTEGRADA,"R BR DE PAIVA MANSO, 200",JD CAPELA,55170226,4960110,2787245,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
646,317701.00,7378681.71,355030843000114,3550308005293,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,JD GUARUJA-UBS,"R JOAO DE ALMADA, 25",JD. GUARUJA,58735089,5875300,2787423,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
647,317917.51,7374633.55,355030843000220,3550308005289,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,V CALU - UBS,"ESTR M'BOI MIRIM, 10020",VL CALU,58958117,4948030,3762831,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
648,318019.09,7374331.00,355030843000272,3550308005289,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,JD VERA CRUZ-UBS INTEGRAL,"AV DOS FUNCIONARIOS PUBLICOS, 379",JD VERA CRUZ,58999336,4962000,2086816,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
649,318091.11,7377911.03,355030843000023,3550308005293,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,PQ NOVO STO AMARO-AMA/UBS INTEGRADA,"R PORTA DO PRADO, 18",PQ NOVO STO AMARO,58311448,5874130,2788365,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
650,318454.39,7378575.17,355030843000072,3550308005292,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,JD  PARANAPANEMA-UBS,"R PIETRO DA MILANO, 100",VL SANTO AMARO,58334282,5875360,3002543,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
651,318867.66,7372578.25,355030843000308,3550308005290,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,HORIZONTE AZUL-UBS,"R ALBERGATI CAPACELLI, 2200",HORIZONTE AZUL,55173860,4963000,2787105,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
652,318949.27,7379683.22,355030843000126,3550308005292,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,JD  CAICARA-UBS,"R SERAFIM ALVAREZ, 46",JARDIM CAICARA,58315882,5871370,2086743,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
653,319163.50,7377976.92,355030843000050,3550308005291,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,JD NAKAMURA-UBS,"R MANUEL VITOR DE JESUS, 811",JD NAKAMURA,58310892,4942100,2787644,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
654,319529.85,7375810.62,355030843000288,3550308005288,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,JD ARACATI-UBS,"R FRANCISCO HOMEM DE EL REI, 87",JD ARACATI,58961139,4949070,2787199,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
