ID,COORD_E,COORD_N,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,ESTAB_SA,ENDERECO,BAIRRO,TELEFONE,CEP,CNES,SA_DEPADM,DEPADM,SA_TIPO,TIPO,SA_CLASSE,CLASSE,LEITOS
419,357296.51,7398688.16,355030836000188,3550308005256,36,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,JD INDAIA-UBS,"ANTONIO LEME DA GUERRA,R,182",ITAIM PAULISTA,69632794.000000,8141130,2787989,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
420,343126.36,7396433.77,355030891000113,3550308005076,91,VILA MATILDE,21,PENHA,Leste,Leste 1,V ARICANDUVA-UBS,"ANTONIO LIDORIO DA SILVA,R,265",V ARICANDUVA,22948853.000000,3505010,2788721,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
421,340022.77,7399081.11,355030889000044,3550308005035,89,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 1,PQ NOVO MUNDO II-UBS,"ANTONIO MATIAS DE CAMARGO,SD,R,87",PQ. NOVO MUNDO,69544580.000000,2188050,2788357,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
422,338650.72,7407221.53,355030881000173,3550308005191,81,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 1,JD FONTALIS-UBS,"ANTONIO PICCAROLO,R, 41",JD TREMEMBE,69956257.000000,2323000,2091720,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
423,350066.14,7386509.50,355030875000007,3550308005212,75,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,"ORA ROSEN,DRA (PQ S RAFAEL)-UBS","ARISTIDES RICARDO,DR,R,313",PQ. SAO RAFAEL,69195006.000000,08311270,4049853,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
424,333067.68,7382507.47,355030838000155,3550308005095,38,JABAQUARA,15,JABAQUARA,Sul,Sul 1,JD LOURDES - UBS,"ARMANDO DE ARRUDA PEREIRA,ENG,AV, 4004",JABAQUARA,5021-3432,4325000.000000,5120780,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
425,332995.03,7383255.78,355030838000094,3550308005095,38,JABAQUARA,15,JABAQUARA,Sul,Sul 1,"GERALDO S FERREIRA,DR-UBS","ARMANDO DE ARRUDA PEREIRA,ENG,AV,2944",PQ JABAQUARA,55882366.000000,4309011,2042991,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
426,327962.40,7380767.74,355030816000010,3550308005171,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,CAMPO GRANDE - UBS,"ARNALDO MAGNICARO,R,1254",JURUBATUBA,56341643.000000,4691060.000000,3452689,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
427,349990.70,7399622.01,355030887000210,3550308005193,87,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,"THERSIO VENTURA, DR-UBS","ARRAIAL DE SANTA BARBARA, R,996",CIDADE PEDRO J NUNES,65451026.000000,8061360,2788659,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
428,335324.76,7382786.46,355030868000224,3550308005089,68,SACOMA,13,IPIRANGA,Sul,Sul 1,S SAVERIO( AURELIO MELLONE)-UBS,"ATILIO SELVA,R,10",JD. CELESTE,63312131.000000,4095060,2047004,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
429,320882.23,7380759.39,355030846000163,3550308005223,46,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,JD THOMAS-UBS,"AUDALIO GONCALVES DOS SANTOS,R,158",JD. THOMAS,55140345.000000,5833040,4050118,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
430,348206.42,7387124.06,355030876000296,3550308005210,76,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,FAZENDA DA JUTA II-UBS,"AUGUSTIN LUBERTI, 1102 (ANTIGA DOIS,AV,1102)",FAZENDA DA JUTA,61119823.000000,3977409.000000,2788020,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
431,350501.87,7398048.36,355030837000205,3550308005199,37,ITAQUERA,27,ITAQUERA,Leste,Leste 2,"LUIZ AUGUSTO DE CAMPOS,DR-UBS (V RAMOS)","AUGUSTO ANTUNES,R,1631",LIMOEIRO,61518861.000000,8235630,4050126,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
432,345191.84,7400293.44,355030818000026,3550308005137,18,CANGAIBA,21,PENHA,Leste,Leste 1,"JOSE PIRES,DR(ENG GOULART)-UBS","AUGUSTO CORREIA LEITE,R,538",ENG  GOULART,66217402.000000,3726100,2752220,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
433,347741.73,7390606.40,355030873000133,3550308005208,73,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,JD TIETE II-UBS,"AUGUSTO FERREIRA RAMOS,R,9",S MATHEUS,69195248.000000,3947030,2752298,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
434,343353.44,7390380.61,355030872000071,3550308005080,72,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,V HELOISA-UBS,"AYRES QUARESMA,R,11",V HELOISA,61022347.000000,03286090,2026961,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
435,321839.36,7381022.79,355030846000030,3550308005223,46,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,CH-CARA SANTANA-UBS,"BALTAZAR DE SA,R,383",CHACARA SANTANA,55146448.000000,5831000,4050053,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
436,351131.68,7385823.49,355030875000029,3550308005277,75,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JD S FRANCISCO II-UBS,"BANDEIRA DO ARACAMBI,S/N",JD. SAO FRANCISCO,67516712.000000,8310010,2788527,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
437,320349.23,7378758.43,355030843000411,3550308005227,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,PQ DO LAGO-UBS,"BARONESA,DA,ESTR,1000",PQ. DO LAGO,55170045.000000,4944180.000000,4050223,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
438,323208.84,7405350.98,355030842000033,3550308005187,42,JARAGUA,2,PIRITUBA,Norte,Norte 2,JD PANAMERICANO-UBS,"BARRA DA FORQUILHA,R,38",JD PANAMERICANO,39411362.000000,2993000.000000,2787660,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
439,324375.77,7398519.40,355030848000089,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,V ANASTACIO-UBS,"BARTOLOMEU PAES,R,686",V ANASTACIO,38361146.000000,5061050,2788675,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
440,348608.38,7398503.57,355030864000081,3550308005141,64,PONTE RASA,22,ERMELINO MATARAZZO,Leste,Leste 2,"CARLOS OLIVALDO DE S LOPES MUNIZ,DR-UBS PONTE RASA","BARTOLOMEU SOARES,R,16",ALTO DA  PONTE RASA,61411744.000000,3749160.000000,2064820,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
441,345993.67,7386845.93,355030876000240,3550308005161,76,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,HUMBERTO GASTAO BODRA-UBS JD. ELBA,"BATISTA FERGUSIO,R,1016",V  CARDOSO FRANCO,67043491.000000,3978180,2043009,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
442,329775.55,7378569.38,355030858000141,3550308005213,58,PEDREIRA,16,CIDADE ADEMAR,Sul,Sul 2,V APARECIDA-UBS,"BATISTA MACIEL, AV,430",ELDORADO,56129644.000000,4459110,2788705,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
443,336192.88,7387804.61,355030868000226,3550308005085,68,SACOMA,13,IPIRANGA,Sul,Sul 1,MOINHO VELHO II-UBS,"BELGRADO,R,513",MOINHO VELHO,2736889.000000,4285041,2788128,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
444,331457.50,7383133.41,355030838000004,3550308005097,38,JABAQUARA,15,JABAQUARA,Sul,Sul 1,V STA CATARINA-UBS,"BELMIRO ZANETTI ESTEVES,R,181",V  SANTA CATARINA,55639814.000000,4377060,2046997,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
445,339052.40,7398311.08,355030889000005,3550308005035,89,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 1,PQ NOVO MUNDO I-UBS,"BENEDITA DORNELLAS CLARO,R,451",PQ. NOVO MUNDO,69541747.000000,2168020,2788349,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
446,354076.83,7388916.21,355030833000055,3550308005275,33,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,JD DAS LARANJEIRAS-UBS,"BENTO GUELFI, AV,1100",JD LARANJEIRAS,67317252.000000,8380460.000000,2787342,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
447,324351.55,7396526.80,355030888000024,3550308005107,88,VILA LEOPOLDINA,8,LAPA,Oeste,Oeste,PQ DA LAPA-UBS,"BERGSON,R, 52",PQ DA LAPA,38368029.000000,5301060.000000,2027461,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
448,346225.32,7387251.27,355030876000187,3550308005161,76,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,V RENATO-UBS,"BERNARDINO FERRAZ,R,54",V RENATO,67030947.000000,3978210,2789221,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
449,320242.70,7391962.35,355030867000164,3550308005182,67,RIO PEQUENO,10,BUTANTA,Oeste,Oeste,"JOSE MARCILIO MALTA CARDOSO,DR-UBS","BERNARDO GUERTZENSTEIM,DR,R,45",RIO PEQUENO,37681569.000000,5381020,2788004,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
450,358496.49,7400172.41,355030836000001,3550308005251,36,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,JD CAMARGO NOVO-UBS,"BOIGUACU,R,51",JD. CAMARGO NOVO,69632610.000000,8120270,2057271,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
451,345278.24,7387356.99,355030876000195,3550308005161,76,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,PASTORAL-UBS,"BOLEADEIRAS,R,127",JD ELBA,67030309.000000,3980120,4050398,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
452,321258.91,7389535.98,355030894000034,3550308005181,94,VILA SONIA,10,BUTANTA,Oeste,Oeste,JD JAQUELINE-UBS,"BONIFACIO VERONESE,R,10",JD. JAQUELINE,37511665.000000,5529060,2787512,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
453,333357.68,7399772.52,355030870000060,3550308005064,70,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 1,JOAQUIM ANTONIO EIRADO-UBS,"BRAS LEME,AV,2945",SANTANA,69730733.000000,2022011,2027631,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
454,347543.40,7398085.00,355030864000017,3550308005142,64,PONTE RASA,22,ERMELINO MATARAZZO,Leste,Leste 2,JD TRES MARIAS-UBS,"BRENO ACIOLI,R,440",V  SAO FRANCISCO,62804388.000000,3676040,2774828,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
455,322985.46,7391545.58,355030812000079,3550308005180,12,BUTANTA,10,BUTANTA,Oeste,Oeste,BUTANTA SAMUEL BARNSLEY PESSOA-UBS,"CABRAL DE MENEZES,R,51",V GOMES,37261838.000000,5590050,2786826,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
456,350953.70,7393749.00,355030857000072,3550308005205,57,PARQUE DO CARMO,27,ITAQUERA,Leste,Leste 2,STO ESTEVAO-UBS,"CACHOEIRA DA ILHA,R,355",ITAQUERA,65230577.000000,8270110,3004341,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
457,356691.95,7391545.43,355030825000044,3550308005268,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,CASTRO ALVES-UBS,"CADERNO DE VIAGEM,R,55",CASTRO ALVES,62820320.000000,8474170.000000,4050177,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
458,320202.99,7399723.18,355030840000021,3550308005109,40,JAGUARA,8,LAPA,Oeste,Oeste,V PIAUI-UBS,"CAMILO CASTELO BRANCO,R,10",V NILVA,36214508.000000,5109270,2789175,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
459,337793.37,7402672.94,355030882000122,3550308005132,82,TUCURUVI,5,SANTANA-TUCURUVI,Norte,Norte 1,V NIVI-UBS,"CAMPINOPOLIS,PCA,125",V  NIVI,22017219.000000,2252160,2027674,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
460,346914.27,7390352.23,355030873000182,3550308005154,73,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,JD IV CENTENARIO-UBS,"CAMPO FLORIDO,R,482",JD IMPERADOR,67214249.000000,3940000,2787482,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
461,317148.37,7390653.42,355030865000072,3550308005240,65,RAPOSO TAVARES,10,BUTANTA,Oeste,Oeste,JD BOA VISTA-UBS,"CANDIDO FONTOURA,R,620",JD. BOA VISTA,37828380.000000,5583070,2787210,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
462,344652.30,7399691.03,355030818000001,3550308005137,18,CANGAIBA,21,PENHA,Leste,Leste 1,CANGAIBA-UBS DR. CARLOS GENTILE MELO,"CANGAIBA,AV,3722",CANGAIBA,66216523.000000,3711001,2752204,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
463,321017.80,7380411.27,355030843000061,3550308005226,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,JD STA MARGARIDA-UBS,"CAPAO REDONDO,R,175",PQ SANTO AMARO,58925799.000000,4931100,2825767,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
464,337498.29,7384166.93,355030868000098,3550308005090,68,SACOMA,13,IPIRANGA,Sul,Sul 1,LUIZ E MAZZONI-UBS,"CARLOS LIVIERO,AV,566",V  LIVIERO,63319624.000000,4086100,2788055,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
465,338085.70,7387030.87,355030868000081,3550308005087,68,SACOMA,13,IPIRANGA,Sul,Sul 1,JD SECKLER-UBS,"CARLOS MAURO,R,114",SAO JOAO CLIMACO,69468532.000000,4240150,2787830,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
466,325575.13,7373158.03,355030823000202,3550308005287,23,CIDADE DUTRA,19,CAPELA DO SOCORRO,Sul,Sul 2,"SERGIO CHADDAD,DR-UBS","CARLOS OBERHUBER,AV,659",V  SAO JOSE,59243636.000000,4836130,2788551,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
467,355139.70,7395087.39,355030831000083,3550308005265,31,GUAIANASES,28,GUAIANASES,Leste,Leste 2,GUAIANAZES II-UBS,"CARLOS RUHL,CTE,R,189",GUAIANAZES,65578132.000000,8400130,4050010,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
468,319885.61,7379056.96,355030843000133,3550308005227,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,STA LUCIA-UBS,"CARMELO CALI,R,26",VILA SANTA LUCIA,58330788.000000,4940070,2788616,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
469,351368.17,7391841.22,355030857000043,3550308005205,57,PARQUE DO CARMO,27,ITAQUERA,Leste,Leste 2,JD HELIAN-UBS,"CARMEM CARDOSO BORDINI,R,184",JD. HELIAN,65217615.000000,8265090.000000,2787431,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
470,344981.67,7388780.72,355030876000069,3550308005160,76,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,REUNIDAS II-UBS,"CASA GRANDE,ESTRADA,DA,1258",V UNIAO,61031356.000000,3260000,2788497,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
471,326391.70,7396650.80,355030848000044,3550308005059,48,LAPA,8,LAPA,Oeste,Oeste,V IPOJUCA (WANDA C DE MORAES)-UBS,"CATAO,R,1266",V IPOJUCA,36761394.000000,5049000.000000,2788985,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
472,331772.38,7380888.49,355030822000040,3550308005166,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,V IMPERIO-UBS,"CATARINA GABRIELLI,R,150",AMERICANOPOLIS,56213891.000000,4408090,2788977,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
473,351027.00,7397019.47,355030837000027,3550308005199,37,ITAQUERA,27,ITAQUERA,Leste,Leste 2,V REGINA-UBS,"CATARINA LOPES,R,450",V  REGINA,62056003.000000,8225000,4050029,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
474,332059.69,7385857.08,355030877000121,3550308005094,77,SAUDE,12,VILA MARIANA,Sul,Sul 1,"MILTON SANTOS, PROF- UBS","CECI,AV, 2249",PLANALTO PAULISTA,25781831.000000,4065004,2788101,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
475,337185.25,7396102.03,355030808000008,3550308005016,8,BELEM,25,MOOCA,Leste,Leste 1,BELENZINHO MARCUS WOLOSKER-UBS,"CELSO GARCIA,AV,1749",CHACARA TATUAPE,62925687.000000,3015000,2752174,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
476,338411.09,7391166.05,355030893000090,3550308005042,93,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,V PRUDENTE-UBS,"CENTENARIO DE V PRUDENTE,PCA,108",V  PRUDENTE,22725763.000000,3132050.000000,3359131,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
477,330244.50,7404016.68,355030813000001,3550308005125,13,CACHOEIRINHA,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,V DIONISIA-UBS,"CHEN FERRAZ FALCAO,R,50",V  DIONISIA,38517483.000000,2670040,2788837,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
478,317155.15,7378344.01,355030843000040,3550308005293,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,CHACARA STA MARIA-UBS,"CICLADES,R,250",CHACARA SANTA MARIA,58335262.000000,5876040,3049213,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
479,332183.17,7381993.92,355030838000109,3550308005163,38,JABAQUARA,15,JABAQUARA,Sul,Sul 1,AMERICANOPOLIS-UBS,"CIDADE DE SANTOS,R,46",JABAQUARA,55621476.000000,4336050,2030969,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
480,351207.02,7386359.49,355030875000146,3550308005277,75,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,RIO CLARO-UBS,"CINIRA POLONIO,R,33",JD. RIO CLARO,67515112.000000,8395320,4050061,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
481,325451.18,7379825.39,355030879000048,3550308005220,79,SOCORRO,19,CAPELA DO SOCORRO,Sul,Sul 2,VELEIROS-UBS,"CLARA MANTELLI,AV,185",VELEIROS,56816620.000000,4771180,2789302,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
482,330922.47,7379963.68,355030822000331,3550308005168,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,JD SAO CARLOS-CID ADEMAR-UBS,"CLAUDIA MUZIO,R,163",J SAO CARLOS,56219200.000000,8411470,3074544,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
483,355176.01,7396319.76,355030896000038,3550308005258,96,LAJEADO,28,GUAIANASES,Leste,Leste 2,JD AURORA-UBS,"CLAUDIO DA COSTA,R,54",JD AURORA,61351671.000000,8431160,2787202,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
484,328683.80,7400384.54,355030850000009,3550308005061,50,LIMAO,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,"ADELAIDE LOPES,DONA-UBS V. CAROLINA","CLAVASIO ALVES DA SILVA,AV,683",LIMAO,39368370.000000,2722030,2786710,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
485,337490.34,7395910.16,355030808000011,3550308005016,8,BELEM,25,MOOCA,Leste,Leste 1,NUCLEO DE GESTAO ASSISTENCIAL NGA 08 BELEM-PAM,"CLEMENTINO, DR., R 200",BELENZINHO,66949230.000000,,2091518,2,Estadual,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
486,337400.26,7409218.31,355030881000146,3550308005191,81,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 1,JD DAS PEDRAS - UBS,"CLOVIS SALGADO,R,220",JD DAS PEDRAS,69922313.000000,02367000,3323331,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
487,346843.91,7395131.98,355030805000139,3550308005149,5,ARTUR ALVIM,21,PENHA,Leste,Leste 1,"ANTONIO P FERREIRA VILA LOBOS,DR-UBS","COELHO DE CASTRO,R,95",V  NHOCUNE,67493521.000000,3560030,2786753,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
488,337778.62,7385371.27,355030868000056,3550308005087,68,SACOMA,13,IPIRANGA,Sul,Sul 1,V ARAPUA-UBS,"COLOMBO FLORENCE,R,241",V ARAPUA,69466660.000000,4257045,2788713,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
489,332925.09,7383767.67,355030838000092,3550308005093,38,JABAQUARA,15,JABAQUARA,Sul,Sul 1,CIDADE VARGAS-UBS,"COMERCIARIOS,DOS,R,236",CID VARGAS,55884890.000000,4320030,2030934,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
490,358163.78,7397920.95,355030896000187,3550308005259,96,LAJEADO,28,GUAIANASES,Leste,Leste 2,STA LUZIA-UBS,"CONJUNTO DA PAZ,R, 39 H",COHAB JD MIRIAM,65623532.000000,8142360,2788624,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
491,326149.49,7370096.09,355030830000409,3550308005285,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,CHACARA DO CONDE - UBS,"CONSTELACAO DO ESQUADRO,R,5",JD. CAMPINAS,5938-6611,04858-010,3992101,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
492,326325.59,7374593.29,355030823000089,3550308005286,23,CIDADE DUTRA,19,CAPELA DO SOCORRO,Sul,Sul 2,JORDANOPOLIS-UBS,"CONTOS AMAZONICOS, R,1",V PROGRESSO,59736400.000000,4830130,2787997,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
493,332770.51,7400791.29,355030870000067,3550308005065,70,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 1,CHORA MENINO-UBS,"COPACABANA,R,185",SANTA TEREZINHA,69501451.000000,2461000,2027666,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
494,344131.48,7397812.00,355030859000020,3550308005144,59,PENHA,21,PENHA,Leste,Leste 1,"EMILIO SANTIAGO DE OLIVEIRA,DR-UBS V. ESPERANCA","COREMU,R,63",VILA ESPERAN?A,29587502.000000,3647030.000000,2788888,1,Municipal,45,UNIDADE BASICA DE SAUDE,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
