ID,COORD_E,COORD_N,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,ESTAB_SA,ENDERECO,BAIRRO,TELEFONE,CEP,CNES,SA_DEPADM,DEPADM,SA_TIPO,TIPO,SA_CLASSE,CLASSE,LEITOS
804,351955.37,7400096.90,355030887000072,3550308005193,87,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,V JACUI-PAI,"EPIDO FELICIANO,R,165",VILA JACUI,62978709,08060220,2789000.000000,1,Municipal,58,PROGRAMAS E SERVICOS,9,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS,0
805,351955.37,7400096.90,355030887000072,3550308005193,87,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,V JACUI-SAD,"EPIDO FELICIANO,R,165",VILA JACUI,62978709,08060220,2789000.000000,1,Municipal,58,PROGRAMAS E SERVICOS,9,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS,0
806,337808.68,7402692.93,355030882000122,3550308005132,82,TUCURUVI,5,SANTANA-TUCURUVI,Norte,Norte 1,V NIVI-ESF,"CAMPINOPOLIS,PCA,125",V  NIVI,22017219,02252160,2027674.000000,1,Municipal,58,PROGRAMAS E SERVICOS,9,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS,0
807,354343.44,7398611.73,355030884000089,3550308005253,84,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,V NOVA CURUCA-NASF,"NARCEJA,R,51",V  NOVA CURUCA,61352292,08032340,4050207.000000,1,Municipal,58,PROGRAMAS E SERVICOS,9,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS,0
808,339365.50,7405623.61,355030839000083,3550308005136,39,JACANA,6,JACANA-TREMEMBE,Norte,Norte 1,V NOVA GALVAO (SONIA R CAMPANELLI)- ESF,"ALPHEU LUIZ GASPARINI,116",V  NOVA GALVAO,62417366,02281110,2789108.000000,1,Municipal,58,PROGRAMAS E SERVICOS,9,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS,0
809,321903.21,7395294.94,355030841000058,3550308005108,41,JAGUARE,8,LAPA,Oeste,Oeste,V NOVA JAGUARE-CONS RUA ATIV/UBS,"SALATIEL DE CAMPOS,R,222",JAGUARE,37681527,05333010,2789116.000000,1,Municipal,58,PROGRAMAS E SERVICOS,9,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS,0
810,321903.21,7395294.94,355030841000058,3550308005108,41,JAGUARE,8,LAPA,Oeste,Oeste,V NOVA JAGUARE-ESF,"SALATIEL DE CAMPOS,R,222",JAGUARE,37681527,05333010,2789116.000000,1,Municipal,58,PROGRAMAS E SERVICOS,9,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS,0
811,345898.48,7391593.22,355030804000073,3550308005151,4,ARICANDUVA,26,ARICANDUVA-FORMOSA-CARRAO,Leste,Leste 1,V NOVA YORK-ESF,"EDGAR MAGALHAES NORONHA,DR,R,200",V NOVA YORK,67212707,03480000,2789124.000000,1,Municipal,58,PROGRAMAS E SERVICOS,9,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS,0
812,328347.20,7403795.29,355030811000034,3550308005123,11,BRASILANDIA,3,FREGUESIA-BRASILANDIA,Norte,Norte 2,V PENTEADO-NASF,"URUPEVA,R,S/N",V PENTEADO,38518201,02766080,2789159.000000,1,Municipal,58,PROGRAMAS E SERVICOS,9,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS,0
813,320146.13,7399786.28,355030840000021,3550308005109,40,JAGUARA,8,LAPA,Oeste,Oeste,V PIAUI-NASF,"CAMILO CASTELO BRANCO,R,10",V NILVA,36214508,05109270,2789175.000000,1,Municipal,58,PROGRAMAS E SERVICOS,9,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS,0
814,321584.46,7401988.67,355030863000204,3550308005113,63,PIRITUBA,2,PIRITUBA,Norte,Norte 2,V PIRITUBA -ESF,"RIBEIRAO VERMELHO,R,501",PIRITUBA,39042509,05727000,2789183.000000,1,Municipal,58,PROGRAMAS E SERVICOS,9,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS,0
815,338480.85,7391125.40,355030893000064,3550308005042,93,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,V PRUDENTE - APD,"CENTENARIO DE V PRUDENTE,PCA,108",V  PRUDENTE,22731665,03132050,2751852.000000,1,Municipal,58,PROGRAMAS E SERVICOS,9,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS,0
816,338480.85,7391125.40,355030893000064,3550308005042,93,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,V PRUDENTE-ESF,"CENTENARIO DE V PRUDENTE,PCA,108",V  PRUDENTE,22725763,03132050,3359131.000000,1,Municipal,58,PROGRAMAS E SERVICOS,9,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS,0
817,338480.85,7391125.40,355030893000064,3550308005042,93,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,V PRUDENTE-NASF,"CENTENARIO DE V PRUDENTE,PCA,108",V  PRUDENTE,22725763,03132050,3359131.000000,1,Municipal,58,PROGRAMAS E SERVICOS,9,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS,0
818,346256.97,7387307.76,355030876000186,3550308005161,76,SAPOPEMBA,32,SAPOPEMBA,Leste,Leste 1,V RENATO-NASF,"BERNARDINO FERRAZ,R,54",V RENATO,67030947,03978210,2789221.000000,1,Municipal,58,PROGRAMAS E SERVICOS,9,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS,0
819,326942.63,7396946.72,355030848000039,3550308005059,48,LAPA,8,LAPA,Oeste,Oeste,V ROMANA-CONS RUA ATIV/UBS,"VESPASIANO,R, 679",VILA ROMANA,36720911,05044050,2789248.000000,1,Municipal,58,PROGRAMAS E SERVICOS,9,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS,0
820,326942.63,7396946.72,355030848000039,3550308005059,48,LAPA,8,LAPA,Oeste,Oeste,V ROMANA-PAI,"VESPASIANO,R, 679",VILA ROMANA,36720911,05044050,2789248.000000,1,Municipal,58,PROGRAMAS E SERVICOS,9,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS,0
821,352391.16,7397591.20,355030837000110,3550308005200,37,ITAQUERA,27,ITAQUERA,Leste,Leste 2,V SANTANA-ESF,"VITOR JOSE DE CASTRO,R,84",V  SANTANA,61513962,08240300,4050215.000000,1,Municipal,58,PROGRAMAS E SERVICOS,9,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS,0
822,340667.33,7394807.23,355030880000143,3550308005037,80,TATUAPE,25,MOOCA,Leste,Leste 1,V SANTO ESTEVAO-CONS RUA ATIV/UBS,"ANTONIO CAMARDO, R,678",V GOMES CARDIM,22960105,03309060,2752387.000000,1,Municipal,58,PROGRAMAS E SERVICOS,9,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS,0
823,340667.33,7394807.23,355030880000143,3550308005037,80,TATUAPE,25,MOOCA,Leste,Leste 1,V SANTO ESTEVAO-ESF,"ANTONIO CAMARDO, R,678",V GOMES CARDIM,22960105,03309060,2752387.000000,1,Municipal,58,PROGRAMAS E SERVICOS,9,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS,0
824,331461.82,7383174.44,355030838000004,3550308005097,38,JABAQUARA,15,JABAQUARA,Sul,Sul 1,V STA CATARINA-ESF,"BELMIRO ZANETTI ESTEVES,R,181",V  SANTA CATARINA,55639814,04377060,2046997.000000,1,Municipal,58,PROGRAMAS E SERVICOS,9,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS,0
825,331461.82,7383174.44,355030838000004,3550308005097,38,JABAQUARA,15,JABAQUARA,Sul,Sul 1,V STA CATARINA-NASF,"BELMIRO ZANETTI ESTEVES,R,181",V  SANTA CATARINA,55639814,04377060,2046997.000000,1,Municipal,58,PROGRAMAS E SERVICOS,9,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS,0
826,329314.24,7400894.49,355030850000043,3550308005060,50,LIMAO,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,V STA MARIA-NASF,"DARIO RIBEIRO,PROF,R,670",CASA VERDE ALTA,39656035,02559000,2788632.000000,1,Municipal,58,PROGRAMAS E SERVICOS,9,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS,0
827,326063.10,7360860.57,355030855000099,3550308005302,55,PARELHEIROS,20,PARELHEIROS,Sul,Sul 2,VARGEM GRANDE-NASF,"ARARAS,DAS,R,49",VARGEM GRANDE,59212111,04895010,2789280.000000,1,Municipal,58,PROGRAMAS E SERVICOS,9,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS,0
828,328360.69,7368341.89,355030830000303,3550308005303,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,VARGINHA-NASF,"HENRIQUE MUZZIO, R,152",JD VARGINHA,55263988,04857040,2789299.000000,1,Municipal,58,PROGRAMAS E SERVICOS,9,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS,0
829,326717.58,7392940.87,355030862000074,3550308005053,62,PINHEIROS,11,PINHEIROS,Oeste,Oeste,"VICTOR MELLO,DR-CONS RUA ATIV/CS I (PINHEIROS)","FERREIRA DE ARAUJO,R,789",PINHEIROS,30318407,05428002,2068966,2,Estadual,58,PROGRAMAS E SERVICOS,9,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS,0
830,320987.59,7411163.84,355030861000087,3550308005242,61,PERUS,1,PERUS,Norte,Norte 2,VILA CAIUBA - NASF,"PRESIDENTE VARGAS,R,1",PERUS,39936844,05207000,6377742.000000,1,Municipal,58,PROGRAMAS E SERVICOS,9,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS,0
831,344383.77,7394433.35,355030820000075,3550308005078,20,CARRAO,26,ARICANDUVA-FORMOSA-CARRAO,Leste,Leste 1,VILA CARRAO -SAD DR. ADHEMAR MONTEIRO PACHECO,"JACI BARBOSA,DR,R,280",CARRAOZINHO,67854728,03447000,2752352.000000,1,Municipal,59,PROGRAMAS E SERVICOS,9,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS,0
832,330579.07,7403718.52,355030813000028,3550308005125,13,CACHOEIRINHA,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,VILA DIONISIA II - NASF,"SETE DE DEZEMBRO, R. 73",VILA NOVA CACHOEIRINHA,22081943,02617060,6974511,1,Municipal,58,PROGRAMAS E SERVICOS,9,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS,0
833,345363.54,7394428.68,355030891000041,3550308005076,91,VILA MATILDE,21,PENHA,Leste,Leste 1,VILA TALARICO - SAD,"MUAN´?¢, R., 214",JARDIM MARINGA,22259500,03505000,7270941,1,Municipal,58,PROGRAMAS E SERVICOS,9,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS,0
834,351063.62,7397033.79,355030837000028,3550308005199,37,ITAQUERA,27,ITAQUERA,Leste,Leste 2,V REGINA-SAD,"CATARINA LOPES,R,450",V  REGINA,62056003,08225000,4050029.000000,1,Municipal,58,PROGRMAS E SERVICOS,9,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS,0
835,357469.81,7399517.74,355030836000100,3550308005249,36,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,"ATUALPA GIRAO RABELO,DR-PA","ILHA DO ARVOREDO,R,10",V  MORGADOURO,69631436,08140270,2040727.000000,1,Municipal,38,PRONTO ATENDIMENTO,6,URGENCIA/ EMERGENCIA,0
836,357372.24,7388963.06,355030825000299,3550308005272,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,"GLORIA R S BONFIM,DRA-PA","METALURGICOS,DOS,AV,2820",CIDADE TIRADENTES,62820502,08471000,2069040.000000,1,Municipal,38,PRONTO ATENDIMENTO,6,URGENCIA/ EMERGENCIA,0
837,317427.79,7382986.78,355030819000295,3550308005296,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,JD MACEDONIA-PA,"LOUIS BOLOGNE,R,133",JD. MACEDONIA,58211147,05894350,4049918.000000,1,Municipal,38,PRONTO ATENDIMENTO,6,URGENCIA/ EMERGENCIA,0
838,349052.92,7388085.81,355030873000205,3550308005206,73,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,S MATEUS II-PA,"JOAO BALAN,MTO,R,88",CIDADE SAO MATEUS,69196018,03963030,2075423.000000,1,Municipal,38,PRONTO ATENDIMENTO,6,URGENCIA/ EMERGENCIA,0
839,321594.78,7383466.18,355030846000253,3550308005229,46,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,UPA CAMPO LIMPO,"TEREZA MOUCO DE OLIVEIRA, R., 121",CAMPO LIMPO,,05835005,7479387,1,Municipal,38,PRONTO ATENDIMENTO,6,URGENCIA/EMERGENCIA,0
840,331372.43,7382797.39,355030838000038,3550308005096,38,JABAQUARA,15,JABAQUARA,Sul,Sul 1,UPA VILA SANTA CATARINA,"CIDADE DE BAGD´?¢, R., 529",VILA SANTA CATARINA,,04377036,7638698,1,Municipal,38,PRONTO ATENDIMENTO,6,URGENCIA/EMERGENCIA,0
841,331254.07,7396695.76,355030869000010,3550308005027,69,SANTA CECILIA,9,SE,Centro,Centro,"ALVARO DINO DE ALMEIDA,DR-PS BARRA FUNDA","VITORINO CARMILO,R,717",CAMPOS ELISEOS,38265666,01153000,4050320.000000,1,Municipal,41,PRONTO SOCORRO GERAL,6,URGENCIA/ EMERGENCIA,0
842,336009.52,7385424.02,355030868000350,3550308005088,68,SACOMA,13,IPIRANGA,Sul,Sul 1,"AUGUSTO G MATOS,DR-PS","JULIO FELIPE GUEDES,R,200",V DAS MERC-S,69468294,04174040,2037971.000000,1,Municipal,41,PRONTO SOCORRO GERAL,6,URGENCIA/ EMERGENCIA,0
843,324389.90,7369974.29,355030855000011,3550308005299,55,PARELHEIROS,20,PARELHEIROS,Sul,Sul 2,BALNEARIO SAO JOSE-PS,"GASPAR LEME,R.,S/N",BALNEARIO SAO JOSE,59797173,04864050,2752093.000000,1,Municipal,41,PRONTO SOCORRO GERAL,6,URGENCIA/ EMERGENCIA,0
844,322498.84,7390701.89,355030812000118,3550308005180,12,BUTANTA,10,BUTANTA,Oeste,Oeste,"CAETANO VIRGILIO NETO,DR-PS BANDEIRANTES","AUGUSTO FARINHA,R,1125",JD. PINHEIROS,37316018,05594001,2027100.000000,1,Municipal,41,PRONTO SOCORRO GERAL,6,URGENCIA/ EMERGENCIA,0
845,324166.96,7395918.40,355030802000062,3550308005106,2,ALTO DE PINHEIROS,11,PINHEIROS,Oeste,Oeste,"JOAO CATARIN MEZOMO,PROF-PS LAPA","QUEIROS FILHO,AV,313",PQ. DA LAPA,30224122,05319000,2082837.000000,1,Municipal,41,PRONTO SOCORRO GERAL,6,URGENCIA/ EMERGENCIA,0
846,326444.82,7383932.03,355030871000012,3550308005173,71,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,"JOSE SYLVIO DE CAMARGO,DR-PS (STO AMARO)","ADOLFO PINHEIRO,AV,805",SANTO AMARO,55231711,04733100,2752107.000000,1,Municipal,41,PRONTO SOCORRO GERAL,6,URGENCIA/ EMERGENCIA,0
847,355936.64,7397362.69,355030896000044,3550308005259,96,LAJEADO,28,GUAIANASES,Leste,Leste 2,JULIO TUPY-PS,"SERRA DA QUEIMADA,R,800",PQ. GUAIANAZES,61351821,08431640,2069032.000000,1,Municipal,41,PRONTO SOCORRO GERAL,6,URGENCIA/ EMERGENCIA,0
848,333935.56,7398854.18,355030870000060,3550308005064,70,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 1,"LAURO RIBAS BRAGA,DR-PS (SANTANA)","VOLUNTARIOS DA PATRIA,R,943",SANTANA,62213682,02011000,2071495.000000,1,Municipal,41,PRONTO SOCORRO GERAL,6,URGENCIA/ EMERGENCIA,0
849,327692.94,7372553.90,355030830000098,3550308005284,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,"MARIA ANTONIETA FERREIRA DE BARROS,D-PS","ANTONIO FELIPE,R,180",JD. REIMBERG,59280345,04845000,4050282.000000,1,Municipal,41,PRONTO SOCORRO GERAL,6,URGENCIA/ EMERGENCIA,0
850,322362.81,7410707.54,355030861000051,3550308005242,61,PERUS,1,PERUS,Norte,Norte 2,PERUS-PS,"JULIO DE OLIVEIRA,R,80",V FLAMENGO,39171242,05201070,4050169.000000,1,Municipal,41,PRONTO SOCORRO GERAL,6,URGENCIA/ EMERGENCIA,0
851,338966.86,7398325.42,355030889000005,3550308005035,89,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 1,V MARIA BAIXA-PS,"HUGO BRANDI,ENG,PCA,15",PQ. NOVO MUNDO,69544536,02168050,2075407.000000,1,Municipal,41,PRONTO SOCORRO GERAL,6,URGENCIA/ EMERGENCIA,0
852,327527.55,7401214.62,355030829000016,3550308005117,29,FREGUESIA DO O,3,FREGUESIA-BRASILANDIA,Norte,Norte 2,VINTE E UM DE JUNHO-PS (FREGUESIA DO O),"JOAO PAULO I,AV,421",FREGUESIA DO O,39755866,02738000,2029189.000000,1,Municipal,41,PRONTO SOCORRO GERAL,6,URGENCIA/ EMERGENCIA,0
853,340067.61,7394067.31,355030885000119,3550308005040,85,VILA FORMOSA,26,ARICANDUVA-FORMOSA-CARRAO,Leste,Leste 1,RT ARICANDUVA I - FEMININO,"CORONEL IRINEU DE CASTRO, R., 470",ANALIA FRANCO,,03333050,338429C,1,Municipal,47,RESIDENCIA TERAPEUTICA,3,SAUDE MENTAL,0
854,340132.02,7393965.68,355030885000113,3550308005040,85,VILA FORMOSA,26,ARICANDUVA-FORMOSA-CARRAO,Leste,Leste 1,RT ARICANDUVA II - MASCULINO,"FRANCISCO ZICARDI, R., 223",TATUAPE,,03335090,338429B,1,Municipal,47,RESIDENCIA TERAPEUTICA,3,SAUDE MENTAL,0
855,327454.70,7403050.08,355030811000073,3550308005120,11,BRASILANDIA,3,FREGUESIA-BRASILANDIA,Norte,Norte 2,RT BRASILANDIA - MASCULINO,"MODERNISMO, DO,R, 56",VILA BRASILANDIA,,02844030,278657B,1,Municipal,47,RESIDENCIA TERAPEUTICA,3,SAUDE MENTAL,0
856,324843.69,7392029.94,355030812000042,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,RT BUTANTA - MASCULINO,"CAPITAO PAULO CARRILHO, R., 63",VL PIRAJUSSARA,,05580020,278651B,1,Municipal,47,RESIDENCIA TERAPEUTICA,3,SAUDE MENTAL,0
857,326616.37,7393572.43,355030862000046,3550308005053,62,PINHEIROS,11,PINHEIROS,Oeste,Oeste,RT BUTANTA - MISTA,"ROQUETE PINTO, R., 429B",BUTANTA,,05515010,278651C,1,Municipal,47,RESIDENCIA TERAPEUTICA,3,SAUDE MENTAL,0
858,320085.58,7381956.98,355030819000334,3550308005231,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,RT CAMPO LIMPO I - FEMININO,"ANALIA DO LACIO ALBINO, R., 546",PARQUE MARIA HELENA,,05854020,202881B,1,Municipal,47,RESIDENCIA TERAPEUTICA,3,SAUDE MENTAL,0
859,322114.09,7387350.49,355030894000190,3550308005178,94,VILA SONIA,10,BUTANTA,Oeste,Oeste,RT CAMPO LIMPO II - MISTA,"CESAR SALGADO, DR.,R,63",VILA PRAIA,,,687979B,1,Municipal,47,RESIDENCIA TERAPEUTICA,3,SAUDE MENTAL,0
860,354079.71,7399870.24,355030884000142,3550308005253,84,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,RT ITAIM PAULISTA - MASCULINO (CAPS ADULTO ITAIM PAULISTA),"CEMBIRA,R,992",V CURUCA,20163696,08030050,572543B,1,Municipal,47,RESIDENCIA TERAPEUTICA,3,SAUDE MENTAL,0
861,332222.23,7383721.82,355030838000024,3550308005095,38,JABAQUARA,15,JABAQUARA,Sul,Sul 1,RT JABAQUARA - MASCULINO,"DOS BURITIS, R., 482",PARQUE JABAQUARA,,04321001,302543B,1,Municipal,47,RESIDENCIA TERAPEUTICA,3,SAUDE MENTAL,0
862,324664.92,7397596.93,355030848000055,3550308005059,48,LAPA,8,LAPA,Oeste,Oeste,RT LAPA - FEMININO,"LAURINDO DE BRITO, R., 563",LAPA,,05078100,405029B,1,Municipal,47,RESIDENCIA TERAPEUTICA,3,SAUDE MENTAL,0
863,319821.46,7379813.56,355030843000176,3550308005226,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,RT M BOI MIRIM - FEMININO (CAPS ADULTO M BOI MIRIM),"ERNESTO PASQUALUCCI,R,52",JD DION-SIO,58335690,04935050,390638B,1,Municipal,47,RESIDENCIA TERAPEUTICA,3,SAUDE MENTAL,0
864,333907.63,7401141.45,355030870000073,3550308005065,70,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 1,RT MANDAQUI I - MASCULINO,"PEDRO DOLL, R., 52",SANTANA,,02404000,207080.C,1,Municipal,47,RESIDENCIA TERAPEUTICA,3,SAUDE MENTAL,0
865,332978.29,7402532.03,355030851000172,3550308005129,51,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 1,RT MANDAQUI II- FEMININO,"AUGUSTO KINDERMAN, R., 112",JD PICOLLO,,02436040,207080B,1,Municipal,47,RESIDENCIA TERAPEUTICA,3,SAUDE MENTAL,0
866,324523.38,7363552.72,355030855000029,3550308005301,55,PARELHEIROS,20,PARELHEIROS,Sul,Sul 2,RT PARELHEIROS - MISTA,"SERGINO IGNACIO FERREIRA,R., 713",NOVA PARELHEIROS,,,606658B,1,Municipal,47,RESIDENCIA TERAPEUTICA,3,SAUDE MENTAL,0
867,329977.48,7396579.99,355030806000020,3550308005029,6,BARRA FUNDA,8,LAPA,Oeste,Oeste,RT PERDIZES - MISTA,"DOMICIO DA GAMA,R,93",PERDIZES,,05015030,404984B,1,Municipal,47,RESIDENCIA TERAPEUTICA,3,SAUDE MENTAL,0
868,323696.47,7401740.61,355030863000002,3550308005113,63,PIRITUBA,2,PIRITUBA,Norte,Norte 2,RT PIRITUBA II - MASCULINO,"CORNUC´?¢PIA,R., 400",JD CIDADE PIRITUBA,,02945060,278650B,1,Municipal,47,RESIDENCIA TERAPEUTICA,3,SAUDE MENTAL,0
869,322155.44,7402976.47,355030863000071,3550308005113,63,PIRITUBA,2,PIRITUBA,Norte,Norte 2,RT PIRITUBA/JARAGUA - FEMININO,R. JULIO PORTO CARRERO,JD  REGINA,,05175300,278650C,1,Municipal,47,RESIDENCIA TERAPEUTICA,3,SAUDE MENTAL,0
870,325536.96,7383434.85,355030871000064,3550308005174,71,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,RT SANTO AMARO - MISTA,"CERQUEIRA CESAR, R., 425",SANTO AMARO,,,404982B,1,Municipal,47,RESIDENCIA TERAPEUTICA,3,SAUDE MENTAL,0
871,338435.77,7392147.69,355030853000089,3550308005017,53,MOOCA,25,MOOCA,Leste,Leste 1,RT VILA PRUDENTE I - FEMININO,"PADRE CARLOS DA SILVA, R., 160",ALTO DA MOOCA,,03128160,278652B,1,Municipal,47,RESIDENCIA TERAPEUTICA,3,SAUDE MENTAL,0
872,338404.05,7392089.19,355030853000089,3550308005017,53,MOOCA,25,MOOCA,Leste,Leste 1,RT VILA PRUDENTE II - MASCULINO,"LUIZ GREGNANIN, R., 341",ALTO DA MOOCA,,03128170,278652C,1,Municipal,47,RESIDENCIA TERAPEUTICA,3,SAUDE MENTAL,0
873,336873.95,7388913.56,355030868000345,3550308005086,68,SACOMA,13,IPIRANGA,Sul,Sul 1,UNAD-UNIDADE DE ATENDIMENTO AO DEPENDENTE,"ALMIRANTE DELAMARE,AV,3033",VL NOVA HELI-POLIS,22192542,04230030,6585019.000000,1,Municipal,12,SERVICO ATENCAO INTEGRAL AO DEPENDENTE,3,SAUDE MENTAL,80
874,325488.05,7370008.94,355030855000005,3550308005299,55,PARELHEIROS,20,PARELHEIROS,Sul,Sul 2,JD CAMPINAS-SADT,"PLEIADES,DAS,R,S/N",JD. MARIA AMALIACAMPINAS,55273589,04858550,2787229.000000,1,Municipal,48,SERVICO DE APOIO DIAGNOSTICO E TERAPEUTICO,2,APOIO DIAGNOSTICO,0
875,326187.93,7375428.32,355030823000019,3550308005287,23,CIDADE DUTRA,19,CAPELA DO SOCORRO,Sul,Sul 2,JD CLIPPER-SADT,"CARLOS PEZZOLO,DR,S/N",PQ ESMERALDA,59285703,04828070,2751887.000000,1,Municipal,48,SERVICO DE APOIO DIAGNOSTICO E TERAPEUTICO,2,APOIO DIAGNOSTICO,0
876,326183.88,7373067.87,355030823000196,3550308005287,23,CIDADE DUTRA,19,CAPELA DO SOCORRO,Sul,Sul 2,JD ICARAI I (QUINTANA) -SADT,"ROQUE DO PARAGUASSU,R,190",V QUINTANA,59280272,04837150,6360890.000000,1,Municipal,48,SERVICO DE APOIO DIAGNOSTICO E TERAPEUTICO,2,APOIO DIAGNOSTICO,0
877,328170.77,7371824.46,355030830000013,3550308005280,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,"MILTON ALDRED,DR- SADT","SAO CAETANO DO SUL,R,381",GRAJAU,59322015,04840230,2751909.000000,1,Municipal,48,SERVICO DE APOIO DIAGNOSTICO E TERAPEUTICO,2,APOIO DIAGNOSTICO,0
878,330196.17,7380955.02,355030822000066,3550308005164,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,V CONSTANCIA -APOIO DIAGNOSTICO,"HERMENEGILDO MARTINI,R,S/N",V CONSTANCIA,55626944,,6415415.000000,1,Municipal,48,SERVICO DE APOIO DIAGNOSTICO E TERAPEUTICO,2,APOIO DIAGNOSTICO,0
879,346797.13,7388180.26,355030876000327,3550308005157,76,SAPOPEMBA,32,SAPOPEMBA,Leste,Leste 1,BETINHO - SAE DST/AIDS,"VILANOVA ARTIGAS,ARQ,AV,515",JD SAPOPEMBA,67047095,03928240,2774755.000000,1,Municipal,43,SERVICO DE ATENDIMENTO ESPECIALIZADO EM  DST/AIDS,8,UNIDADES DST/AIDS,0
880,332403.12,7396641.72,355030869000100,3550308005014,69,SANTA CECILIA,9,SE,Centro,Centro,CAMPOS ELISEOS-SAE DST/AIDS,"CLEVELAND,R,374",CAMPOS ELISEOS,33311216,01218000,2786702.000000,1,Municipal,43,SERVICO DE ATENDIMENTO ESPECIALIZADO EM  DST/AIDS,8,UNIDADES DST/AIDS,0
881,326200.69,7376765.34,355030823000169,3550308005287,23,CIDADE DUTRA,19,CAPELA DO SOCORRO,Sul,Sul 2,CIDADE DUTRA - SAE DST/AIDS,"CRISTINA DE VASCONCELOS CECCATO,R,109",CIDADE DUTRA,56668301,04809080,4049802.000000,1,Municipal,43,SERVICO DE ATENDIMENTO ESPECIALIZADO EM  DST/AIDS,8,UNIDADES DST/AIDS,0
882,349831.48,7394361.69,355030824000108,3550308005203,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,CIDADE LIDER II-SAE DST/AIDS,"MEDIO IGUACU,R,86",CIDADE LIDER,67480255,08285130,2752115.000000,1,Municipal,43,SERVICO DE ATENDIMENTO ESPECIALIZADO EM  DST/AIDS,8,UNIDADES DST/AIDS,0
